U,std_U,I,std_I
1.761290322580645,0.0,1.466275659824047e-05,0.0
1.7741935483870968,0.0,0.0,0.0
1.770967741935484,0.0,0.0,0.0
1.7741935483870968,0.0,1.466275659824047e-05,0.0
1.7774193548387096,0.0,0.0,0.0
1.7548387096774194,0.0,0.0,0.0
1.7774193548387098,0.0,1.466275659824047e-05,0.0
1.7870967741935484,0.0,0.0,0.0
1.7870967741935484,0.0,1.466275659824047e-05,0.0
1.7903225806451613,0.0,1.466275659824047e-05,0.0
1.7838709677419355,0.0,5.865102639296188e-05,0.0
1.8290322580645162,0.0,0.0,0.0
1.8096774193548386,0.0,0.0,0.0
1.8096774193548388,0.0,1.466275659824047e-05,0.0
1.8096774193548386,0.0,0.0,0.0
1.8161290322580645,0.0,1.466275659824047e-05,0.0
1.803225806451613,0.0,1.466275659824047e-05,0.0
1.8161290322580645,0.0,0.0,0.0
1.8193548387096774,0.0,0.0,0.0
1.8290322580645162,0.0,0.0,0.0
1.8290322580645162,0.0,0.0,0.0
1.832258064516129,0.0,0.0,0.0
1.835483870967742,0.0,0.0,0.0
1.835483870967742,0.0,0.0,0.0
1.835483870967742,0.0,1.466275659824047e-05,0.0
1.8483870967741935,0.0,0.0,0.0
1.8516129032258064,0.0,0.0,0.0
1.8,0.0,0.0002346041055718475,0.0
1.8483870967741935,0.0,2.932551319648094e-05,0.0
1.8516129032258064,0.0,0.0,0.0
1.8612903225806452,0.0,0.0,0.0
1.8548387096774193,0.0,5.865102639296188e-05,0.0
1.864516129032258,0.0,0.0,0.0
1.8741935483870968,0.0,0.0,0.0
1.8774193548387097,0.0,0.0,0.0
1.8838709677419354,0.0,0.0,0.0
1.8838709677419354,0.0,0.0,0.0
1.8838709677419356,0.0,1.466275659824047e-05,0.0
1.8935483870967742,0.0,0.0,0.0
1.8870967741935485,0.0,1.466275659824047e-05,0.0
1.8903225806451613,0.0,0.0,0.0
1.8806451612903226,0.0,0.0,0.0
1.8935483870967742,0.0,4.398826979472141e-05,0.0
1.903225806451613,0.0,1.466275659824047e-05,0.0
1.9064516129032258,0.0,1.466275659824047e-05,0.0
1.9064516129032258,0.0,1.466275659824047e-05,0.0
1.9096774193548387,0.0,1.466275659824047e-05,0.0
1.9193548387096775,0.0,1.466275659824047e-05,0.0
1.9096774193548387,0.0,0.0,0.0
1.9161290322580646,0.0,1.466275659824047e-05,0.0
1.929032258064516,0.0,0.0,0.0
1.929032258064516,0.0,0.0,0.0
1.9387096774193548,0.0,0.0,0.0
1.9322580645161291,0.0,0.0,0.0
1.935483870967742,0.0,0.0,0.0
1.8483870967741933,0.0,0.0003079178885630499,0.0
1.9483870967741936,0.0,0.0,0.0
1.9451612903225808,0.0,2.932551319648094e-05,0.0
1.9483870967741936,0.0,1.466275659824047e-05,0.0
1.9322580645161291,0.0,0.00010263929618768328,0.0
1.961290322580645,0.0,0.0,0.0
1.961290322580645,0.0,0.0,0.0
1.967741935483871,0.0,1.466275659824047e-05,0.0
1.967741935483871,0.0,1.466275659824047e-05,0.0
1.9612903225806453,0.0,2.932551319648094e-05,0.0
1.967741935483871,0.0,2.932551319648094e-05,0.0
1.9774193548387098,0.0,1.466275659824047e-05,0.0
1.9806451612903226,0.0,0.0,0.0
1.9774193548387096,0.0,4.398826979472141e-05,0.0
1.9903225806451612,0.0,0.0,0.0
1.9838709677419355,0.0,1.466275659824047e-05,0.0
1.9838709677419355,0.0,2.932551319648094e-05,0.0
1.9967741935483871,0.0,0.0,0.0
1.9935483870967743,0.0,1.466275659824047e-05,0.0
1.9806451612903226,0.0,0.0,0.0
2.0064516129032257,0.0,0.0,0.0
2.0064516129032257,0.0,0.0,0.0
2.012903225806452,0.0,2.932551319648094e-05,0.0
2.0064516129032257,0.0,0.0,0.0
2.0161290322580645,0.0,1.466275659824047e-05,0.0
1.9935483870967743,0.0,1.466275659824047e-05,0.0
2.0258064516129033,0.0,0.0,0.0
2.025806451612903,0.0,1.466275659824047e-05,0.0
2.029032258064516,0.0,1.466275659824047e-05,0.0
2.035483870967742,0.0,0.0,0.0
2.0387096774193547,0.0,0.0,0.0
2.0064516129032257,0.0,0.0,0.0
2.0258064516129033,0.0,5.865102639296188e-05,0.0
2.0483870967741935,0.0,1.466275659824047e-05,0.0
2.0451612903225804,0.0,1.466275659824047e-05,0.0
2.0516129032258066,0.0,2.932551319648094e-05,0.0
2.054838709677419,0.0,1.466275659824047e-05,0.0
2.061290322580645,0.0,1.466275659824047e-05,0.0
2.064516129032258,0.0,0.0,0.0
2.064516129032258,0.0,1.466275659824047e-05,0.0
2.0709677419354837,0.0,1.466275659824047e-05,0.0
2.0838709677419356,0.0,4.398826979472141e-05,0.0
2.074193548387097,0.0,0.0,0.0
2.0838709677419356,0.0,0.0,0.0
2.061290322580645,0.0,1.466275659824047e-05,0.0
2.0838709677419356,0.0,0.0,0.0
2.0903225806451613,0.0,0.0,0.0
2.096774193548387,0.0,0.0,0.0
2.0903225806451613,0.0,1.466275659824047e-05,0.0
2.109677419354839,0.0,0.0,0.0
2.1032258064516127,0.0,0.0,0.0
2.1129032258064515,0.0,0.0,0.0
2.106451612903226,0.0,1.466275659824047e-05,0.0
2.1193548387096772,0.0,0.0,0.0
2.1161290322580646,0.0,0.0,0.0
2.1129032258064515,0.0,0.0,0.0
2.1225806451612903,0.0,0.0,0.0
2.1258064516129034,0.0,0.0,0.0
2.129032258064516,0.0,0.0,0.0
2.1258064516129034,0.0,2.932551319648094e-05,0.0
2.125806451612903,0.0,1.466275659824047e-05,0.0
2.1451612903225805,0.0,0.0,0.0
2.1193548387096772,0.0,1.466275659824047e-05,0.0
2.1451612903225805,0.0,0.0,0.0
2.132258064516129,0.0,2.932551319648094e-05,0.0
2.1516129032258062,0.0,0.0,0.0
2.129032258064516,0.0,8.797653958944282e-05,0.0
2.145161290322581,0.0,5.865102639296188e-05,0.0
2.164516129032258,0.0,0.0,0.0
2.1354838709677417,0.0,0.0,0.0
2.1612903225806455,0.0,2.932551319648094e-05,0.0
2.167741935483871,0.0,0.0,0.0
2.167741935483871,0.0,2.932551319648094e-05,0.0
2.1290322580645165,0.0,0.00020527859237536657,0.0
2.1806451612903226,0.0,1.466275659824047e-05,0.0
2.141935483870968,0.0,0.0,0.0
2.1870967741935483,0.0,0.0,0.0
2.1903225806451614,0.0,0.0,0.0
2.1774193548387095,0.0,0.0,0.0
2.193548387096774,0.0,0.0,0.0
2.1903225806451614,0.0,0.0,0.0
2.1935483870967745,0.0,2.932551319648094e-05,0.0
2.2064516129032254,0.0,1.466275659824047e-05,0.0
2.2096774193548385,0.0,1.466275659824047e-05,0.0
2.203225806451613,0.0,2.932551319648094e-05,0.0
2.2161290322580647,0.0,2.932551319648094e-05,0.0
2.2161290322580647,0.0,2.932551319648094e-05,0.0
2.2064516129032254,0.0,1.466275659824047e-05,0.0
2.225806451612903,0.0,0.0,0.0
2.232258064516129,0.0,0.0,0.0
2.206451612903226,0.0,0.00011730205278592375,0.0
2.2193548387096773,0.0,2.932551319648094e-05,0.0
2.238709677419355,0.0,0.0,0.0
2.238709677419355,0.0,0.0,0.0
2.235483870967742,0.0,2.932551319648094e-05,0.0
2.235483870967742,0.0,1.466275659824047e-05,0.0
2.2483870967741937,0.0,0.0,0.0
2.2516129032258068,0.0,2.932551319648094e-05,0.0
2.2580645161290325,0.0,2.932551319648094e-05,0.0
2.2548387096774194,0.0,1.466275659824047e-05,0.0
2.267741935483871,0.0,0.0,0.0
2.267741935483871,0.0,0.0,0.0
2.267741935483871,0.0,1.466275659824047e-05,0.0
2.274193548387097,0.0,0.0,0.0
2.270967741935484,0.0,2.932551319648094e-05,0.0
2.2838709677419353,0.0,1.466275659824047e-05,0.0
2.2806451612903222,0.0,1.466275659824047e-05,0.0
2.2870967741935484,0.0,0.0,0.0
2.293548387096774,0.0,0.0,0.0
2.2903225806451615,0.0,0.0,0.0
2.296774193548387,0.0,0.0,0.0
2.3,0.0,0.0,0.0
2.296774193548387,0.0,4.398826979472141e-05,0.0
2.303225806451613,0.0,1.466275659824047e-05,0.0
2.306451612903226,0.0,0.0,0.0
2.3064516129032255,0.0,1.466275659824047e-05,0.0
2.3096774193548386,0.0,1.466275659824047e-05,0.0
2.3387096774193545,0.0,1.466275659824047e-05,0.0
2.3000000000000003,0.0,2.932551319648094e-05,0.0
2.3225806451612905,0.0,0.0,0.0
2.335483870967742,0.0,0.0,0.0
2.329032258064516,0.0,0.0,0.0
2.332258064516129,0.0,1.466275659824047e-05,0.0
2.370967741935484,0.0,0.0,0.0
2.3419354838709676,0.0,0.0,0.0
2.3419354838709676,0.0,1.466275659824047e-05,0.0
2.374193548387097,0.0,2.932551319648094e-05,0.0
2.3548387096774195,0.0,0.0,0.0
2.3516129032258064,0.0,1.466275659824047e-05,0.0
2.3548387096774195,0.0,2.932551319648094e-05,0.0
2.354838709677419,0.0,1.466275659824047e-05,0.0
2.3645161290322583,0.0,0.0,0.0
2.361290322580645,0.0,1.466275659824047e-05,0.0
2.367741935483871,0.0,1.466275659824047e-05,0.0
2.364516129032258,0.0,1.466275659824047e-05,0.0
2.3806451612903228,0.0,0.0,0.0
2.374193548387097,0.0,2.932551319648094e-05,0.0
2.3806451612903223,0.0,1.466275659824047e-05,0.0
2.387096774193548,0.0,1.466275659824047e-05,0.0
2.3870967741935485,0.0,0.0,0.0
2.393548387096774,0.0,1.466275659824047e-05,0.0
2.3967741935483873,0.0,0.0,0.0
2.4032258064516125,0.0,1.466275659824047e-05,0.0
2.4,0.0,1.466275659824047e-05,0.0
2.3838709677419354,0.0,0.00011730205278592375,0.0
2.403225806451613,0.0,4.398826979472141e-05,0.0
2.406451612903226,0.0,2.932551319648094e-05,0.0
2.4129032258064513,0.0,1.466275659824047e-05,0.0
2.419354838709677,0.0,1.466275659824047e-05,0.0
2.358064516129032,0.0,0.0002785923753665689,0.0
2.4161290322580644,0.0,4.398826979472141e-05,0.0
2.4193548387096775,0.0,2.932551319648094e-05,0.0
2.425806451612903,0.0,2.932551319648094e-05,0.0
2.432258064516129,0.0,0.0,0.0
2.435483870967742,0.0,0.0,0.0
2.4419354838709677,0.0,0.0,0.0
2.403225806451613,0.0,0.0001466275659824047,0.0
2.4451612903225803,0.0,1.466275659824047e-05,0.0
2.438709677419355,0.0,5.865102639296188e-05,0.0
2.448387096774194,0.0,2.932551319648094e-05,0.0
2.4516129032258065,0.0,2.932551319648094e-05,0.0
2.4516129032258065,0.0,4.398826979472141e-05,0.0
2.4548387096774196,0.0,2.932551319648094e-05,0.0
2.4612903225806453,0.0,2.932551319648094e-05,0.0
2.4645161290322584,0.0,2.932551319648094e-05,0.0
2.464516129032258,0.0,4.398826979472141e-05,0.0
2.496774193548387,0.0,4.398826979472141e-05,0.0
2.4709677419354836,0.0,4.398826979472141e-05,0.0
2.467741935483871,0.0,5.865102639296188e-05,0.0
2.47741935483871,0.0,4.398826979472141e-05,0.0
2.4806451612903224,0.0,4.398826979472141e-05,0.0
2.47741935483871,0.0,4.398826979472141e-05,0.0
2.4838709677419355,0.0,5.865102639296188e-05,0.0
2.490322580645161,0.0,4.398826979472141e-05,0.0
2.4935483870967743,0.0,5.865102639296188e-05,0.0
2.4838709677419355,0.0,7.331378299120235e-05,0.0
2.493548387096774,0.0,8.797653958944282e-05,0.0
2.5,0.0,5.865102639296188e-05,0.0
2.464516129032258,0.0,7.331378299120235e-05,0.0
2.509677419354839,0.0,0.0,0.0
2.5064516129032257,0.0,7.331378299120235e-05,0.0
2.503225806451613,0.0,0.00010263929618768328,0.0
2.5129032258064514,0.0,8.797653958944282e-05,0.0
2.5064516129032257,0.0,0.00010263929618768328,0.0
2.509677419354839,0.0,0.00010263929618768328,0.0
2.5129032258064514,0.0,0.00011730205278592375,0.0
2.509677419354839,0.0,0.0001466275659824047,0.0
2.519354838709677,0.0,0.00011730205278592375,0.0
2.52258064516129,0.0,0.00011730205278592375,0.0
2.5161290322580645,0.0,0.00013196480938416422,0.0
2.519354838709677,0.0,0.00016129032258064516,0.0
2.5129032258064514,0.0,0.00016129032258064516,0.0
2.535483870967742,0.0,0.00011730205278592375,0.0
2.5258064516129033,0.0,0.00016129032258064516,0.0
2.5290322580645164,0.0,0.00017595307917888563,0.0
2.5258064516129033,0.0,0.00019061583577712613,0.0
2.529032258064516,0.0,0.00019061583577712613,0.0
2.538709677419355,0.0,0.00017595307917888563,0.0
2.538709677419355,0.0,0.00017595307917888563,0.0
2.541935483870968,0.0,0.00019061583577712613,0.0
2.538709677419355,0.0,0.00020527859237536657,0.0
2.5387096774193547,0.0,0.00021994134897360704,0.0
2.541935483870968,0.0,0.00021994134897360704,0.0
2.541935483870968,0.0,0.0002346041055718475,0.0
2.5387096774193547,0.0,0.00026392961876832845,0.0
2.532258064516129,0.0,0.0002346041055718475,0.0
2.5483870967741935,0.0,0.000249266862170088,0.0
2.5709677419354837,0.0,0.00016129032258064516,0.0
2.5451612903225804,0.0,0.0002785923753665689,0.0
2.554838709677419,0.0,0.0002785923753665689,0.0
2.554838709677419,0.0,0.0002932551319648094,0.0
2.554838709677419,0.0,0.0002932551319648094,0.0
2.5580645161290323,0.0,0.0002932551319648094,0.0
2.5677419354838706,0.0,0.0003079178885630499,0.0
2.551612903225806,0.0,0.0003079178885630499,0.0
2.5612903225806454,0.0,0.0003225806451612903,0.0
2.554838709677419,0.0,0.00035190615835777126,0.0
2.567741935483871,0.0,0.0003372434017595308,0.0
2.561290322580645,0.0,0.0003372434017595308,0.0
2.5677419354838706,0.0,0.00038123167155425225,0.0
2.5709677419354837,0.0,0.00036656891495601173,0.0
2.558064516129032,0.0,0.0004252199413489736,0.0
2.574193548387097,0.0,0.00038123167155425225,0.0
2.570967741935484,0.0,0.00039589442815249267,0.0
2.574193548387097,0.0,0.00039589442815249267,0.0
2.574193548387097,0.0,0.0004252199413489736,0.0
2.570967741935484,0.0,0.0004398826979472141,0.0
2.6,0.0,0.0004398826979472141,0.0
2.567741935483871,0.0,0.000469208211143695,0.0
2.564516129032258,0.0,0.0005131964809384164,0.0
2.564516129032258,0.0,0.00045454545454545455,0.0
2.57741935483871,0.0,0.000469208211143695,0.0
2.57741935483871,0.0,0.0004838709677419355,0.0
2.587096774193548,0.0,0.0004838709677419355,0.0
2.5806451612903225,0.0,0.0005131964809384164,0.0
2.5806451612903225,0.0,0.0005131964809384164,0.0
2.5903225806451613,0.0,0.0005131964809384164,0.0
2.587096774193548,0.0,0.0005278592375366569,0.0
2.5838709677419356,0.0,0.0005571847507331378,0.0
2.5903225806451613,0.0,0.0005425219941348974,0.0
2.596774193548387,0.0,0.0005571847507331378,0.0
2.5838709677419356,0.0,0.0006011730205278592,0.0
2.645161290322581,0.0,0.0003225806451612903,0.0
2.5709677419354837,0.0,0.0006451612903225806,0.0
2.6548387096774193,0.0,0.00035190615835777126,0.0
2.554838709677419,0.0,0.0006304985337243402,0.0
2.587096774193548,0.0,0.0006304985337243402,0.0
2.606451612903226,0.0,0.0006158357771260998,0.0
2.6096774193548384,0.0,0.0005718475073313783,0.0
2.603225806451613,0.0,0.0006598240469208211,0.0
2.664516129032258,0.0,0.00038123167155425225,0.0
2.6,0.0,0.0006744868035190616,0.0
2.596774193548387,0.0,0.0007184750733137829,0.0
2.6,0.0,0.0007038123167155425,0.0
2.596774193548387,0.0,0.0007038123167155425,0.0
2.6,0.0,0.0007184750733137829,0.0
2.606451612903226,0.0,0.0007184750733137829,0.0
2.6032258064516127,0.0,0.0007624633431085045,0.0
2.5999999999999996,0.0,0.0007624633431085045,0.0
2.6,0.0,0.0007771260997067449,0.0
2.6032258064516127,0.0,0.0007917888563049853,0.0
2.609677419354839,0.0,0.0007771260997067449,0.0
2.603225806451613,0.0,0.0008064516129032258,0.0
2.612903225806452,0.0,0.0008064516129032258,0.0
2.5483870967741935,0.0,0.0008211143695014663,0.0
2.6032258064516127,0.0,0.0008357771260997067,0.0
2.6161290322580646,0.0,0.0008504398826979472,0.0
2.6032258064516127,0.0,0.0008944281524926686,0.0
2.606451612903226,0.0,0.0008651026392961876,0.0
2.6032258064516127,0.0,0.0009090909090909091,0.0
2.609677419354839,0.0,0.0008797653958944282,0.0
2.6161290322580646,0.0,0.0008944281524926686,0.0
2.6096774193548384,0.0,0.0009090909090909091,0.0
2.6129032258064515,0.0,0.0009090909090909091,0.0
2.6193548387096777,0.0,0.0009237536656891496,0.0
2.6161290322580646,0.0,0.00093841642228739,0.0
2.6161290322580646,0.0,0.0009530791788856305,0.0
2.6129032258064515,0.0,0.0009824046920821113,0.0
2.6129032258064515,0.0,0.000967741935483871,0.0
2.6161290322580646,0.0,0.000997067448680352,0.0
2.6161290322580646,0.0,0.000997067448680352,0.0
2.6193548387096777,0.0,0.000997067448680352,0.0
2.6193548387096772,0.0,0.0010117302052785925,0.0
2.6225806451612903,0.0,0.000997067448680352,0.0
2.6161290322580646,0.0,0.0010410557184750734,0.0
2.6161290322580646,0.0,0.0010703812316715541,0.0
2.625806451612903,0.0,0.0010557184750733138,0.0
2.6161290322580646,0.0,0.0010703812316715541,0.0
2.625806451612903,0.0,0.0010557184750733138,0.0
2.6225806451612907,0.0,0.0010997067448680353,0.0
2.6322580645161286,0.0,0.0010997067448680353,0.0
2.632258064516129,0.0,0.0011143695014662757,0.0
2.632258064516129,0.0,0.0011143695014662757,0.0
2.6258064516129034,0.0,0.0011436950146627566,0.0
2.632258064516129,0.0,0.001158357771260997,0.0
2.6516129032258062,0.0,0.0010557184750733138,0.0
2.629032258064516,0.0,0.0011730205278592375,0.0
2.6258064516129034,0.0,0.0011876832844574781,0.0
2.6322580645161286,0.0,0.0011730205278592375,0.0
2.632258064516129,0.0,0.0012023460410557185,0.0
2.5903225806451617,0.0,0.0012463343108504398,0.0
2.6258064516129034,0.0,0.0012316715542521996,0.0
2.580645161290323,0.0,0.0012463343108504398,0.0
2.6096774193548384,0.0,0.0013489736070381232,0.0
2.638709677419355,0.0,0.0012609970674486804,0.0
2.635483870967742,0.0,0.0012609970674486804,0.0
2.632258064516129,0.0,0.0012903225806451613,0.0
2.638709677419355,0.0,0.0012903225806451613,0.0
2.6354838709677417,0.0,0.0013049853372434019,0.0
2.6419354838709674,0.0,0.0013196480938416422,0.0
2.638709677419355,0.0,0.0013196480938416422,0.0
2.6225806451612903,0.0,0.0013489736070381232,0.0
2.6419354838709674,0.0,0.0013489736070381232,0.0
2.638709677419355,0.0,0.0013636363636363635,0.0
2.638709677419355,0.0,0.001378299120234604,0.0
2.638709677419355,0.0,0.001378299120234604,0.0
2.6354838709677417,0.0,0.0013929618768328447,0.0
2.641935483870968,0.0,0.001407624633431085,0.0
2.645161290322581,0.0,0.001407624633431085,0.0
2.641935483870968,0.0,0.0014369501466275658,0.0
2.641935483870968,0.0,0.0014516129032258063,0.0
2.6419354838709674,0.0,0.001466275659824047,0.0
2.6419354838709674,0.0,0.001466275659824047,0.0
2.645161290322581,0.0,0.0014809384164222873,0.0
2.645161290322581,0.0,0.0014809384164222873,0.0
2.664516129032258,0.0,0.0014369501466275658,0.0
2.603225806451613,0.0,0.0015102639296187684,0.0
2.6516129032258067,0.0,0.001524926686217009,0.0
2.6483870967741936,0.0,0.0015102639296187684,0.0
2.6483870967741936,0.0,0.0015542521994134897,0.0
2.6451612903225805,0.0,0.00156891495601173,0.0
2.6516129032258062,0.0,0.00156891495601173,0.0
2.6483870967741936,0.0,0.0015835777126099707,0.0
2.6483870967741936,0.0,0.0015835777126099707,0.0
2.661290322580645,0.0,0.00156891495601173,0.0
2.6838709677419357,0.0,0.0016275659824046922,0.0
2.6548387096774193,0.0,0.0016129032258064516,0.0
2.638709677419355,0.0,0.001656891495601173,0.0
2.6516129032258062,0.0,0.0016422287390029325,0.0
2.670967741935484,0.0,0.0016715542521994135,0.0
2.661290322580645,0.0,0.0016715542521994135,0.0
2.638709677419355,0.0,0.001686217008797654,0.0
2.6548387096774193,0.0,0.001715542521994135,0.0
2.6548387096774193,0.0,0.0017008797653958944,0.0
2.6516129032258062,0.0,0.0017302052785923751,0.0
2.6451612903225805,0.0,0.0017448680351906157,0.0
2.6483870967741936,0.0,0.0017448680351906157,0.0
2.661290322580645,0.0,0.0017595307917888563,0.0
2.670967741935484,0.0,0.001715542521994135,0.0
2.6774193548387095,0.0,0.0017595307917888563,0.0
2.6838709677419357,0.0,0.0016715542521994135,0.0
2.664516129032258,0.0,0.0018035190615835778,0.0
2.664516129032258,0.0,0.0017888563049853372,0.0
2.664516129032258,0.0,0.0018181818181818182,0.0
2.667741935483871,0.0,0.0018475073313782991,0.0
2.6419354838709674,0.0,0.0019208211143695016,0.0
2.6483870967741936,0.0,0.0018328445747800585,0.0
2.661290322580645,0.0,0.00187683284457478,0.0
2.658064516129032,0.0,0.00187683284457478,0.0
2.6677419354838707,0.0,0.001906158357771261,0.0
2.664516129032258,0.0,0.00187683284457478,0.0
2.667741935483871,0.0,0.0019208211143695016,0.0
2.670967741935484,0.0,0.0018914956011730206,0.0
2.664516129032258,0.0,0.0019501466275659823,0.0
2.6774193548387095,0.0,0.0018621700879765395,0.0
2.6645161290322577,0.0,0.0019208211143695016,0.0
2.6516129032258062,0.0,0.0020527859237536657,0.0
2.6645161290322577,0.0,0.001994134897360704,0.0
2.6774193548387095,0.0,0.0019501466275659823,0.0
2.664516129032258,0.0,0.0020087976539589444,0.0
2.6677419354838707,0.0,0.002023460410557185,0.0
2.664516129032258,0.0,0.002038123167155425,0.0
2.670967741935484,0.0,0.002023460410557185,0.0
2.6741935483870964,0.0,0.002023460410557185,0.0
2.674193548387097,0.0,0.0020527859237536657,0.0
2.667741935483871,0.0,0.002082111436950147,0.0
2.670967741935484,0.0,0.0020674486803519063,0.0
2.664516129032258,0.0,0.002096774193548387,0.0
2.664516129032258,0.0,0.002082111436950147,0.0
2.7483870967741937,0.0,0.0020087976539589444,0.0
2.6580645161290324,0.0,0.002155425219941349,0.0
2.6774193548387095,0.0,0.002082111436950147,0.0
2.670967741935484,0.0,0.0020674486803519063,0.0
2.6806451612903226,0.0,0.0020527859237536657,0.0
2.667741935483871,0.0,0.002082111436950147,0.0
2.670967741935484,0.0,0.0020674486803519063,0.0
2.641935483870968,0.0,0.0022287390029325513,0.0
2.674193548387097,0.0,0.002082111436950147,0.0
2.6806451612903226,0.0,0.0020674486803519063,0.0
2.670967741935484,0.0,0.002082111436950147,0.0
2.674193548387097,0.0,0.0020527859237536657,0.0
2.6548387096774193,0.0,0.0021260997067448677,0.0
2.670967741935484,0.0,0.002082111436950147,0.0
2.667741935483871,0.0,0.002082111436950147,0.0
2.6806451612903226,0.0,0.002082111436950147,0.0
2.674193548387097,0.0,0.0020527859237536657,0.0
2.6612903225806455,0.0,0.0021114369501466276,0.0
2.667741935483871,0.0,0.002082111436950147,0.0
2.670967741935484,0.0,0.002082111436950147,0.0
2.667741935483871,0.0,0.002082111436950147,0.0
2.667741935483871,0.0,0.002082111436950147,0.0
2.661290322580645,0.0,0.002082111436950147,0.0
2.670967741935484,0.0,0.0020674486803519063,0.0
2.674193548387097,0.0,0.0020527859237536657,0.0
2.670967741935484,0.0,0.0020674486803519063,0.0
2.67741935483871,0.0,0.0020674486803519063,0.0
2.6483870967741936,0.0,0.0021700879765395894,0.0
2.667741935483871,0.0,0.002082111436950147,0.0
2.664516129032258,0.0,0.002096774193548387,0.0
2.609677419354839,0.0,0.0023753665689149562,0.0
2.732258064516129,0.0,0.0020527859237536657,0.0
2.670967741935484,0.0,0.002082111436950147,0.0
2.661290322580645,0.0,0.002096774193548387,0.0
2.670967741935484,0.0,0.002082111436950147,0.0
2.6806451612903226,0.0,0.0020674486803519063,0.0
2.667741935483871,0.0,0.0020674486803519063,0.0
2.6612903225806455,0.0,0.0021114369501466276,0.0
2.67741935483871,0.0,0.0020674486803519063,0.0
2.6516129032258062,0.0,0.0021260997067448677,0.0
2.664516129032258,0.0,0.0021114369501466276,0.0
